"bien_id","code_dep","code_commune","type_local","surface_carrez","surface_reelle","nombre_pieces"
13379,"34","067",Appartement,239.05,40,2
13380,"34","145",Appartement,84.55,87,4
13381,"34","150",Appartement,35.29,35,1
13382,"34","161",Maison,81.95,82,4
13383,"34","301",Appartement,54.8,49,2
13384,"35","093",Appartement,62.44,62,3
13385,"35","238",Appartement,13.63,24,1
13386,"35","288",Appartement,37.4,27,1
13387,"36","044",Appartement,61.27,60,3
13388,"38","158",Appartement,60.19,59,4
13389,"40","019",Appartement,20.6,21,1
13390,"40","088",Appartement,29.74,22,1
13391,"41","018",Appartement,73.54,74,4
13392,"41","269",Maison,67.79,69,3
13393,"42","187",Appartement,62.5,62,3
13394,"42","187",Appartement,40.54,41,2
13395,"42","218",Appartement,68.87,71,4
13396,"42","275",Appartement,19.02,19,1
13397,"44","020",Appartement,42.72,42,2
13398,"44","055",Appartement,22.59,43,2
13399,"44","109",Appartement,26.09,27,1
13400,"44","109",Appartement,40.38,26,1
13401,"44","162",Appartement,31.53,31,1
13402,"45","232",Maison,120.2,109,4
13403,"45","284",Appartement,29.35,29,1
13404,"49","035",Maison,91.77,92,6
13405,"51","230",Appartement,99.01,98,5
13406,"51","454",Appartement,24.14,24,1
13407,"51","454",Appartement,181.0,159,4
13408,"54","493",Maison,48.01,48,3
13409,"54","550",Appartement,108.9,114,4
13410,"56","165",Appartement,42.64,42,2
13411,"58","238",Maison,70.06,68,3
13412,"59","350",Appartement,60.08,53,3
13413,"59","350",Appartement,57.55,71,3
13414,"59","350",Appartement,55.15,55,2
13415,"59","350",Appartement,35.02,30,1
13416,"60","175",Appartement,56.6,56,1
13417,"64","260",Appartement,40.23,40,2
13418,"64","304",Appartement,77.57,81,4
13419,"65","440",Appartement,74.7,74,4
13420,"65","440",Appartement,47.72,45,2
13421,"65","440",Maison,92.7,92,5
13422,"65","440",Appartement,60.81,57,3
13423,"66","037",Appartement,20.4,22,1
13424,"69","031",Appartement,90.65,111,5
13425,"69","266",Appartement,109.78,109,5
13426,"69","382",Appartement,91.11,96,3
13427,"69","382",Appartement,81.78,86,3
13428,"71","014",Appartement,71.72,73,4
13429,"74","081",Appartement,39.09,48,2
13430,"75","103",Appartement,42.15,42,3
13431,"75","105",Appartement,79.6,81,3
13432,"75","105",Appartement,56.97,55,3
13433,"75","105",Appartement,90.27,88,4
13434,"75","106",Appartement,35.8,35,2
13435,"75","107",Appartement,113.67,98,3
13436,"75","110",Appartement,64.69,65,3
13437,"75","111",Appartement,3.85,7,1
13438,"75","112",Appartement,38.83,41,3
13439,"75","112",Appartement,104.04,102,5
13440,"75","112",Appartement,25.07,22,1
13441,"75","112",Appartement,73.86,16,1
13442,"75","114",Appartement,35.82,32,3
13443,"75","114",Appartement,13.18,12,1
13444,"75","115",Appartement,156.45,145,4
13445,"75","116",Appartement,39.41,37,3
13446,"75","117",Appartement,46.2,46,2
13447,"75","117",Appartement,6.54,8,1
13448,"75","117",Appartement,35.39,35,2
13449,"75","118",Appartement,12.38,14,1
13450,"75","118",Appartement,9.52,10,1
13451,"75","118",Appartement,43.41,75,5
13452,"75","118",Appartement,46.97,45,3
13453,"75","119",Appartement,37.28,36,1
13454,"75","119",Appartement,21.82,22,2
13455,"75","119",Appartement,60.03,58,3
13456,"75","120",Appartement,47.61,47,2
13457,"75","120",Appartement,93.58,53,3
13458,"75","120",Appartement,22.35,20,1
13459,"75","120",Appartement,43.36,45,3
13460,"76","322",Appartement,89.87,87,4
13461,"76","498",Appartement,43.0,42,2
13462,"77","044",Appartement,92.05,76,3
13463,"77","155",Maison,102.23,92,4
13464,"77","243",Maison,123.4,123,6
13465,"77","284",Appartement,25.83,25,1
13466,"77","288",Maison,84.76,95,5
13467,"77","305",Appartement,98.45,106,4
13468,"77","373",Maison,131.3,119,6
13469,"77","468",Appartement,59.3,60,3
13470,"77","514",Maison,85.25,85,5
13471,"78","123",Appartement,55.69,55,3
13472,"78","297",Appartement,126.8,100,5
13473,"78","297",Maison,75.19,74,4
13474,"78","311",Appartement,68.12,68,3
13475,"78","358",Appartement,53.83,54,3
13476,"78","383",Appartement,87.8,82,4
13477,"78","423",Appartement,100.33,100,5
13478,"78","498",Appartement,22.69,22,1
13479,"78","621",Appartement,75.0,75,4
13480,"78","640",Appartement,23.58,25,1
13481,"78","650",Appartement,19.07,29,2
13482,"78","650",Appartement,24.44,37,1
13483,"78","674",Appartement,44.75,44,2
13484,"80","001",Appartement,38.5,38,1
13485,"82","121",Appartement,116.68,115,4
13486,"83","070",Appartement,25.38,25,2
13487,"83","070",Appartement,29.01,30,2
13488,"83","112",Maison,77.79,74,5
13489,"83","127",Maison,93.39,92,4
13490,"85","011",Appartement,45.0,45,3
13491,"85","226",Appartement,45.47,46,3
13492,"85","226",Appartement,27.58,28,2
13493,"88","160",Appartement,40.74,39,2
13494,"88","321",Appartement,37.77,39,1
13495,"88","413",Appartement,100.0,104,5
13496,"88","465",Appartement,56.66,70,3
13497,"88","465",Appartement,60.0,66,3
13498,"89","387",Maison,71.58,71,3
13499,"91","097",Appartement,44.8,45,2
13500,"91","109",Maison,51.29,58,3
13501,"91","161",Appartement,51.25,51,3
13502,"91","174",Appartement,18.79,40,1
13503,"91","179",Appartement,68.57,67,3
13504,"91","223",Appartement,20.55,22,1
13505,"91","228",Maison,113.63,103,5
13506,"91","359",Appartement,35.19,35,2
13507,"91","573",Maison,56.1,58,3
13508,"91","600",Appartement,30.83,32,2
13509,"91","657",Appartement,34.39,33,2
13510,"91","689",Appartement,46.32,46,2
13511,"92","004",Appartement,37.19,36,2
13512,"92","023",Appartement,80.3,80,4
13513,"92","026",Appartement,54.33,28,1
13514,"92","040",Appartement,38.1,46,2
13515,"92","040",Appartement,27.86,28,1
13516,"92","051",Appartement,271.85,270,8
13517,"92","062",Appartement,68.08,67,3
13518,"92","063",Appartement,64.54,64,4
13519,"92","075",Appartement,15.51,18,1
13520,"93","048",Appartement,93.27,94,5
13521,"93","064",Appartement,17.2,19,1
13522,"93","071",Maison,84.74,71,4
13523,"93","077",Appartement,61.57,23,2
13524,"94","002",Appartement,59.81,56,3
13525,"94","003",Appartement,114.58,83,4
13526,"94","003",Appartement,33.67,34,2
13527,"94","011",Appartement,60.02,60,3
13528,"94","015",Appartement,21.29,20,1
13529,"94","017",Appartement,63.09,64,4
13530,"94","021",Appartement,68.57,71,3
13531,"94","041",Appartement,69.8,69,3
13532,"94","052",Appartement,70.56,71,3
13533,"94","068",Appartement,37.7,37,2
13534,"94","068",Appartement,18.06,25,1
13535,"94","076",Appartement,67.55,68,3
13536,"94","078",Appartement,53.31,70,3
13537,"94","080",Appartement,38.38,35,2
13538,"94","080",Appartement,64.52,64,3
13539,"95","127",Maison,90.1,85,4
13540,"95","127",Appartement,52.57,53,2
13541,"95","252",Appartement,82.0,82,4
13542,"95","268",Appartement,55.31,55,3
13543,"973","309",Appartement,21.05,28,1
13544,"01","033",Appartement,88.83,88,4
13545,"01","034",Appartement,38.67,39,2
13546,"01","160",Appartement,56.96,57,2
13547,"01","281",Appartement,113.52,113,4
13548,"02","168",Appartement,57.74,58,3
13549,"06","012",Appartement,70.18,71,2
13550,"06","033",Appartement,91.8,91,5
13551,"06","065",Maison,110.5,123,5
13552,"06","070",Appartement,29.04,28,1
13553,"06","071",Appartement,52.6,60,2
13554,"06","083",Appartement,67.21,67,3
13555,"06","088",Appartement,67.6,65,3
13556,"06","088",Appartement,42.7,44,2
13557,"06","088",Appartement,36.43,36,1
13558,"07","102",Appartement,56.49,56,3
13559,"07","102",Maison,115.0,100,5
13560,"13","005",Appartement,91.17,91,5
13561,"13","022",Appartement,48.31,48,2
13562,"13","028",Appartement,40.53,44,2
13563,"13","202",Appartement,21.23,48,2
13564,"13","202",Appartement,22.7,17,1
13565,"13","204",Appartement,45.12,42,2
13566,"13","204",Appartement,31.05,30,1
13567,"13","208",Appartement,37.68,37,2
13568,"13","208",Appartement,108.84,105,4
13569,"13","213",Maison,79.5,77,4
13570,"13","213",Appartement,50.01,50,4
13571,"13","214",Appartement,55.63,66,4
13572,"13","214",Appartement,27.53,27,2
13573,"13","215",Appartement,63.07,82,4
13574,"14","699",Appartement,31.57,31,1
13575,"17","300",Appartement,37.86,39,1
13576,"25","056",Appartement,41.84,48,2
13577,"28","134",Appartement,61.83,62,2
13578,"28","229",Appartement,83.56,86,4
13579,"2A","004",Appartement,78.84,75,4
13580,"2A","249",Appartement,25.1,24,1
13581,"2A","271",Appartement,65.15,66,3
13582,"30","003",Maison,39.23,41,3
13583,"30","060",Appartement,84.17,62,3
13584,"30","189",Appartement,76.19,79,4
13585,"33","009",Appartement,29.62,30,2
13586,"33","009",Appartement,75.91,76,3
13587,"33","029",Appartement,26.93,28,1
13588,"33","039",Maison,58.13,60,3
13589,"33","051",Maison,61.31,60,3
13590,"33","063",Appartement,42.06,36,3
13591,"33","063",Appartement,21.86,23,1
13592,"33","063",Appartement,15.13,15,1
13593,"33","063",Appartement,43.9,43,1
13594,"33","063",Appartement,80.91,81,4
13595,"33","192",Appartement,17.08,18,1
13596,"33","214",Appartement,41.51,41,3
13597,"33","214",Appartement,33.7,38,2
13598,"33","226",Appartement,40.04,41,2
13599,"33","281",Maison,78.7,80,4
13600,"33","434",Appartement,41.41,42,2
13601,"33","522",Appartement,64.84,64,4
13602,"33","550",Appartement,44.8,44,2
13603,"34","023",Appartement,19.52,19,1
13604,"34","023",Appartement,19.29,21,1
13605,"34","145",Appartement,101.54,50,2
13606,"34","301",Appartement,67.74,68,3
13607,"35","238",Appartement,9.03,29,1
13608,"35","238",Appartement,80.73,80,4
13609,"35","278",Appartement,42.33,43,2
13610,"38","185",Appartement,67.86,68,3
13611,"38","185",Appartement,50.41,49,2
13612,"38","562",Appartement,51.45,54,3
13613,"42","147",Appartement,72.75,70,3
13614,"42","218",Appartement,192.57,198,3
13615,"42","270",Maison,53.21,53,3
13616,"42","275",Appartement,28.85,30,1
13617,"42","279",Appartement,97.52,104,4
13618,"44","055",Appartement,50.38,50,2
13619,"44","109",Appartement,133.26,149,5
13620,"44","109",Appartement,11.66,35,2
13621,"44","109",Appartement,138.9,143,6
13622,"44","109",Appartement,19.02,19,1
13623,"44","116",Appartement,55.38,56,3
13624,"44","184",Appartement,109.07,128,4
13625,"44","211",Maison,35.76,35,2
13626,"44","215",Appartement,44.2,44,2
13627,"45","155",Appartement,41.04,42,2
13628,"47","001",Appartement,39.0,39,2
13629,"47","201",Maison,70.69,70,3
13630,"49","007",Appartement,85.95,86,5
13631,"49","323",Appartement,78.08,78,3
13632,"49","331",Appartement,62.1,62,3
13633,"50","403",Maison,42.52,42,3
13634,"51","230",Appartement,35.81,36,2
13635,"51","230",Appartement,57.09,58,3
13636,"51","454",Appartement,63.0,65,3
13637,"54","270",Maison,92.67,86,3
13638,"54","280",Appartement,69.85,75,4
13639,"56","034",Appartement,25.18,25,1
13640,"59","178",Appartement,19.64,22,1
13641,"59","220",Appartement,63.14,63,3
13642,"59","360",Appartement,15.0,15,1
13643,"59","410",Appartement,32.25,33,1
13644,"59","421",Appartement,41.09,41,2
13645,"59","574",Appartement,30.3,32,2
13646,"59","586",Appartement,37.75,42,2
13647,"60","012",Maison,64.45,53,4
13648,"60","068",Appartement,70.53,69,3
13649,"60","559",Maison,69.49,75,3
13650,"60","612",Maison,120.0,122,6
13651,"62","765",Appartement,26.0,27,1
13652,"64","102",Appartement,27.82,28,2
13653,"64","122",Appartement,26.24,24,1
13654,"69","243",Appartement,59.8,60,3
13655,"69","244",Appartement,92.02,92,4
13656,"69","264",Appartement,38.57,39,2
13657,"69","266",Appartement,49.06,48,2
13658,"69","275",Appartement,38.54,39,1
13659,"69","286",Appartement,39.54,39,1
13660,"69","287",Appartement,68.28,68,3
13661,"69","383",Appartement,21.12,24,1
13662,"69","383",Appartement,14.17,15,1
13663,"72","181",Appartement,71.98,73,3
13664,"74","010",Appartement,78.78,80,4
13665,"75","102",Appartement,83.47,86,3
13666,"75","103",Appartement,38.13,42,1
13667,"75","105",Appartement,21.37,24,2
13668,"75","105",Appartement,11.45,11,1
13669,"75","105",Appartement,20.67,18,2
13670,"75","106",Appartement,37.21,39,1
13671,"75","106",Appartement,17.06,20,1
13672,"75","107",Appartement,33.73,41,1
13673,"75","107",Appartement,89.01,102,2
13674,"75","107",Appartement,48.01,46,2
13675,"75","108",Appartement,133.0,148,4
13676,"75","108",Appartement,14.82,20,1
13677,"75","109",Appartement,113.44,110,4
13678,"75","110",Appartement,15.69,24,1
13679,"75","110",Appartement,21.3,22,2
13680,"75","111",Appartement,10.32,12,1
13681,"75","112",Appartement,17.51,18,1
13682,"75","113",Appartement,33.25,33,1
13683,"75","116",Appartement,57.84,60,2
13684,"75","116",Appartement,265.11,92,4
13685,"75","116",Appartement,64.2,80,4
13686,"75","116",Appartement,41.2,41,2
13687,"75","116",Appartement,125.77,127,7
13688,"75","116",Appartement,52.14,25,1
13689,"75","117",Appartement,47.52,52,2
13690,"75","117",Appartement,172.03,170,7
13691,"75","117",Appartement,19.45,22,1
13692,"75","117",Appartement,52.28,71,3
13693,"75","118",Appartement,121.96,110,5
13694,"75","118",Appartement,14.83,35,2
13695,"75","118",Appartement,14.99,16,1
13696,"75","118",Appartement,17.3,18,1
13697,"75","118",Appartement,23.08,21,1
13698,"75","118",Appartement,25.91,28,2
13699,"75","119",Appartement,62.72,59,4
13700,"75","119",Appartement,19.31,19,1
13701,"75","120",Appartement,37.13,36,2
13702,"76","429",Appartement,48.8,47,1
13703,"76","447",Appartement,60.01,68,3
13704,"76","476",Appartement,83.01,85,4
13705,"76","498",Appartement,19.51,19,1
13706,"76","758",Appartement,46.0,42,2
13707,"77","014",Appartement,60.56,58,3
13708,"77","108",Appartement,56.52,56,3
13709,"77","118",Appartement,20.58,26,1
13710,"77","284",Appartement,49.03,56,2
13711,"77","288",Appartement,46.72,44,2
13712,"77","350",Appartement,48.06,47,2
13713,"77","373",Maison,91.46,94,5
13714,"77","514",Appartement,84.03,57,1
13715,"78","073",Appartement,61.27,61,3
13716,"78","123",Appartement,34.6,34,2
13717,"78","242",Appartement,44.53,44,2
13718,"78","242",Appartement,54.14,55,2
13719,"78","297",Appartement,31.22,30,1
13720,"78","423",Appartement,25.23,25,1
13721,"78","502",Appartement,69.95,75,3
13722,"78","551",Appartement,62.47,56,3
13723,"78","575",Appartement,31.45,31,1
13724,"78","575",Appartement,26.25,27,1
13725,"78","586",Appartement,29.37,30,1
13726,"78","621",Appartement,52.5,53,3
13727,"78","686",Appartement,67.58,65,3
13728,"79","191",Appartement,56.25,74,2
13729,"80","533",Appartement,44.0,49,2
13730,"80","649",Appartement,52.53,60,3
13731,"82","121",Appartement,99.02,99,5
13732,"83","068",Appartement,34.14,37,2
13733,"83","071",Appartement,44.83,40,2
13734,"83","081",Appartement,45.17,45,2
13735,"83","118",Appartement,63.8,61,3
13736,"83","118",Appartement,22.92,23,2
13737,"83","127",Appartement,76.94,75,4
13738,"85","092",Maison,122.23,99,5
13739,"91","103",Appartement,40.8,38,2
13740,"91","114",Appartement,56.03,56,3
13741,"91","122",Appartement,34.42,49,2
13742,"91","179",Appartement,73.07,72,3
13743,"91","223",Appartement,48.5,73,3
13744,"91","228",Appartement,33.46,33,1
13745,"91","326",Appartement,35.56,34,2
13746,"91","377",Appartement,71.0,73,3
13747,"91","679",Appartement,30.47,31,1
13748,"92","002",Appartement,58.02,61,3
13749,"92","004",Appartement,49.38,48,2
13750,"92","007",Appartement,62.23,61,3
13751,"92","009",Maison,72.13,65,3
13752,"92","024",Appartement,41.18,41,2
13753,"92","026",Appartement,34.37,34,2
13754,"92","044",Appartement,59.95,60,3
13755,"92","051",Appartement,19.96,20,2
13756,"93","005",Appartement,44.46,44,2
13757,"93","031",Appartement,40.73,41,2
13758,"93","046",Appartement,30.03,30,1
13759,"93","048",Appartement,72.8,73,4
13760,"93","048",Appartement,54.61,54,3
13761,"93","049",Maison,91.13,91,4
13762,"93","049",Appartement,39.77,37,2
13763,"93","051",Appartement,89.9,82,4
13764,"93","074",Appartement,41.38,39,2
13765,"93","078",Maison,75.68,74,4
13766,"94","002",Appartement,33.63,16,1
13767,"94","016",Appartement,46.26,46,2
13768,"94","017",Appartement,46.81,50,3
13769,"94","018",Appartement,24.97,24,1
13770,"94","018",Appartement,38.94,35,2
13771,"94","028",Appartement,65.05,65,4
13772,"94","028",Appartement,40.81,40,2
13773,"94","038",Appartement,24.2,54,3
13774,"94","044",Appartement,60.75,60,3
13775,"94","046",Appartement,39.02,38,2
13776,"94","058",Appartement,47.72,45,3
13777,"94","067",Appartement,108.04,49,3
13778,"94","068",Appartement,82.51,82,4
13779,"94","071",Maison,56.52,56,3
13780,"94","071",Maison,110.0,89,6
13781,"94","078",Maison,92.24,85,4
13782,"95","197",Appartement,83.49,84,4
13783,"95","199",Appartement,57.49,58,3
13784,"95","210",Appartement,60.8,53,3
13785,"95","388",Maison,76.9,78,4
13786,"95","424",Appartement,37.73,37,3
13787,"95","582",Appartement,18.43,19,1
13788,"95","680",Appartement,30.53,36,2
13789,"973","309",Appartement,47.62,47,2
13790,"01","419",Appartement,69.65,69,3
13791,"02","408",Maison,65.66,67,3
13792,"06","004",Appartement,30.04,30,1
13793,"06","004",Appartement,84.71,70,3
13794,"06","011",Appartement,65.39,60,1
13795,"06","012",Appartement,26.45,25,1
13796,"06","025",Appartement,21.1,52,2
13797,"06","030",Appartement,46.06,45,2
13798,"06","088",Appartement,19.39,19,1
13799,"06","088",Appartement,21.01,21,1
13800,"06","104",Appartement,39.91,41,1
13801,"06","161",Appartement,32.83,35,2
13802,"06","161",Appartement,76.51,73,4
13803,"10","081",Appartement,53.78,51,2
13804,"11","145",Appartement,18.33,18,1
13805,"11","266",Appartement,68.53,66,4
13806,"13","028",Appartement,53.81,42,4
13807,"13","028",Appartement,58.66,71,4
13808,"13","028",Appartement,36.18,48,3
13809,"13","201",Appartement,39.0,39,1
13810,"13","201",Appartement,45.9,30,1
13811,"13","201",Appartement,29.45,36,2
13812,"13","202",Appartement,83.47,86,4
13813,"13","207",Maison,173.96,140,6
13814,"13","208",Appartement,25.14,25,2
13815,"13","209",Appartement,81.85,78,4
13816,"13","213",Appartement,46.22,44,2
13817,"13","215",Appartement,28.06,28,2
13818,"14","366",Appartement,30.23,29,1
13819,"14","754",Appartement,21.94,20,1
13820,"17","415",Appartement,46.63,49,2
13821,"17","415",Appartement,79.0,79,4
13822,"18","033",Appartement,74.0,94,3
13823,"22","278",Appartement,95.62,93,4
13824,"24","037",Appartement,103.79,107,4
13825,"24","086",Appartement,93.77,99,5
13826,"24","547",Appartement,48.32,48,2
13827,"25","056",Appartement,42.97,44,2
13828,"28","007",Appartement,31.99,31,2
13829,"28","085",Appartement,61.18,60,3
13830,"2A","004",Appartement,52.99,54,3
13831,"2A","071",Appartement,39.91,40,3
13832,"30","007",Appartement,53.2,54,2
13833,"30","189",Appartement,21.98,22,1
13834,"33","063",Appartement,52.79,45,2
13835,"33","122",Maison,109.85,81,4
13836,"33","162",Appartement,63.43,64,3
13837,"33","544",Appartement,74.32,76,3
13838,"34","003",Appartement,31.76,41,3
13839,"34","032",Appartement,31.28,31,2
13840,"34","143",Maison,27.04,24,2
13841,"34","301",Appartement,83.02,83,3
13842,"34","301",Appartement,30.61,29,2
13843,"34","329",Appartement,32.73,32,3
13844,"35","051",Appartement,64.76,64,3
13845,"35","093",Appartement,26.67,30,1
13846,"35","238",Appartement,18.67,20,2
13847,"35","281",Maison,111.81,53,5
13848,"35","287",Appartement,25.41,30,2
13849,"35","360",Appartement,28.95,30,1
13850,"37","132",Maison,45.6,45,2
13851,"38","151",Maison,80.76,68,4
13852,"38","179",Appartement,70.74,70,3
13853,"38","253",Appartement,29.89,32,2
