"code_dep","code_commune","nom_commune","population_municipale","population_comptee_a_part"
"49","110",Corzé,1886,32
"49","111",Cossé-d'Anjou,"",""
"49","112",Le Coudray-Macouard,947,28
"49","113",Courchamps,519,9
"49","114",Courléon,145,4
"49","115",Coutures,"",""
"49","116",Cuon,"",""
"49","117",La Daguenière,"",""
"49","118",Dampierre-sur-Loire,"",""
"49","119",Daumeray,"",""
"49","120",Denée,1384,23
"49","121",Dénezé-sous-Doué,480,9
"49","122",Dénezé-sous-le-Lude,"",""
"49","123",Distré,1732,55
"49","124",Douces,"",""
"49","125",Doué-en-Anjou,11119,257
"49","126",Drain,"",""
"49","127",Durtal,3358,75
"49","128",Echemiré,"",""
"49","129",Ecouflant,4394,58
"49","130",Ecuillé,667,7
"49","131",Epieds,734,7
"49","132",Etriché,1547,17
"49","133",Faveraye-Mâchelles,"",""
"49","134",Faye-d'Anjou,"",""
"49","135",Feneu,2192,38
"49","136",La Ferrière-de-Flée,"",""
"49","137",Le Fief-Sauvin,"",""
"49","138",Les Bois d'Anjou,2601,58
"49","139",Fontaine-Milon,"",""
"49","140",Fontevraud-l'Abbaye,1528,25
"49","141",Forges,"",""
"49","142",La Fosse-de-Tigné,"",""
"49","143",Fougeré,"",""
"49","144",Freigné,"",""
"49","145",Le Fuilet,"",""
"49","146",Les Gardes,"",""
"49","147",Gée,"",""
"49","148",Gené,"",""
"49","149",Gennes,"",""
"49","150",Genneteil,"",""
"49","151",Gesté,"",""
"49","152",Gohier,"",""
"49","153",Valanjou,"",""
"49","154",Grézillé,"",""
"49","155",Grez-Neuville,1432,40
"49","156",Grugé-l'Hôpital,"",""
"49","157",Le Guédeniau,"",""
"49","158",L'Hôtellerie-de-Flée,"",""
"49","159",Huillé,"",""
"49","160",Ingrandes-Le Fresne sur Loire,2665,58
"49","161",La Jaille-Yvon,334,6
"49","162",Jallais,"",""
"49","163",Jarzé Villages,2752,28
"49","164",Joué-Etiau,"",""
"49","165",La Jubaudière,"",""
"49","166",Juigné-Béné,"",""
"49","167",Les Garennes sur Loire,4567,111
"49","168",Jumelles,"",""
"49","169",La Jumellière,"",""
"49","170",Juvardeil,807,12
"49","171",La Lande-Chasles,123,0
"49","172",Landemont,"",""
"49","173",Lasse,"",""
"49","174",Huillé-Lézigné,1315,21
"49","175",Linières-Bouton,"",""
"49","176",Le Lion-d'Angers,5023,76
"49","177",Liré,"",""
"49","178",Loiré,876,21
"49","179",Le Longeron,"",""
"49","180",Longué-Jumelles,6831,121
"49","181",Louerre,"",""
"49","182",Louresse-Rochemenier,880,16
"49","183",Val d'Erdre-Auxence,4903,84
"49","184",Louvaines,"",""
"49","185",Lué-en-Baugeois,"",""
"49","186",Luigné,"",""
"49","187",Marans,"",""
"49","188",Marcé,837,15
"49","189",Marigné,"",""
"49","190",Le Marillais,"",""
"49","191",Martigné-Briand,"",""
"49","192",Maulévrier,3203,78
"49","193",Le May-sur-Evre,3820,90
"49","194",Mazé-Milon,5925,105
"49","195",Mazières-en-Mauges,1256,29
"49","196",La Meignanne,"",""
"49","197",Meigné-le-Vicomte,"",""
"49","198",Meigné,"",""
"49","199",Melay,"",""
"49","200",Longuenée-en-Anjou,6306,171
"49","201",La Ménitré,2049,35
"49","202",Méon,"",""
"49","203",Méron,"",""
"49","204",Le Mesnil-en-Vallée,"",""
"49","205",Miré,973,11
"49","206",Montfaucon-Montigné,"",""
"49","207",Montfort,"",""
"49","208",Montguillon,"",""
"49","209",Montigné-lès-Rairies,440,3
"49","210",Montigné-sur-Moine,"",""
"49","211",Montilliers,1215,30
"49","212",Montjean-sur-Loire,"",""
"49","213",Montpollin,"",""
"49","214",Montreuil-Juigné,7632,150
"49","215",Montreuil-Bellay,3726,250
"49","216",Montreuil-sur-Loir,590,6
"49","217",Montreuil-sur-Maine,775,10
"49","218",Montrevault-sur-Evre,15668,317
"49","219",Montsoreau,431,6
"49","220",Morannes sur Sarthe-Daumeray,3666,56
"49","221",Mouliherne,820,23
"49","222",Mozé-sur-Louet,2013,45
"49","223",Mûrs-Erigné,5660,101
"49","224",Neuillé,991,10
"49","225",Neuvy-en-Mauges,"",""
"49","226",NoÃ«llet,"",""
"49","227",Notre-Dame-d'Allençon,"",""
"49","228",Noyant-Villages,5546,167
"49","229",Noyant-la-Gravoyère,"",""
"49","230",Noyant-la-Plaine,"",""
"49","231",Nuaillé,1454,37
"49","232",Nueil-sur-Layon,"",""
"49","233",Nyoiseau,"",""
"49","234",Parçay-les-Pins,"",""
"49","235",Parnay,424,15
"49","236",Passavant-sur-Layon,125,5
"49","237",La Pellerine,132,2
"49","238",Pellouailles-les-Vignes,"",""
"49","239",Le Pin-en-Mauges,"",""
"49","240",La Plaine,997,31
"49","241",Le Plessis-Grammoire,2552,60
"49","242",Le Plessis-Macé,"",""
"49","243",La Poitevinière,"",""
"49","244",Mauges-sur-Loire,17924,475
"49","245",Pontigné,"",""
"49","246",Les Ponts-de-Cé,12819,541
"49","247",La Possonnière,2447,42
"49","248",Ombrée d'Anjou,8970,251
"49","249",La PouÃ«ze,"",""
"49","250",La Prévière,"",""
"49","251",Pruillé,"",""
"49","252",Le Puiset-Doré,"",""
"49","253",Le Puy-Notre-Dame,1186,21
"49","254",Querré,"",""
"49","255",Quincé,"",""
"49","256",Rablay-sur-Layon,"",""
"49","257",Les Rairies,1028,16
"49","258",La Renaudière,"",""
"49","259",Rochefort-sur-Loire,2323,59
"49","260",La Romagne,1947,86
"49","261",Gennes-Val-de-Loire,8570,169
"49","262",Rou-Marson,652,9
"49","263",Roussay,"",""
"49","264",Saint-André-de-la-Marche,"",""
"49","265",Saint-Aubin-de-Luigné,"",""
"49","266",Saint-Augustin-des-Bois,1227,29
"49","267",Saint-Barthélemy-d'Anjou,9210,228
"49","268",Sainte-Christine,"",""
"49","269",Saint-Christophe-du-Bois,2794,60
"49","270",Saint-Christophe-la-Couperie,"",""
"49","271",Saint-Clément-de-la-Place,2098,28
"49","272",Saint-Clément-des-Levées,1086,20
"49","273",Saint-Crespin-sur-Moine,"",""
"49","274",Saint-Cyr-en-Bourg,"",""
"49","275",Saint-Ellier,"",""
"49","276",Saint-Florent-le-Vieil,"",""
"49","277",Sainte-Gemmes-d'Andigné,"",""
"49","278",Sainte-Gemmes-sur-Loire,3456,254
"49","279",Saint-Georges-des-Sept-Voies,"",""
"49","280",Saint-Georges-du-Bois,"",""
"49","281",Saint-Georges-des-Gardes,"",""
"49","282",Saint-Georges-sur-Layon,"",""
"49","283",Saint-Georges-sur-Loire,3665,39
"49","284",Saint-Germain-des-Prés,1406,23
"49","285",Saint-Germain-sur-Moine,"",""
"49","286",Saint-Hilaire-du-Bois,"",""
"49","287",Saint-Hilaire-Saint-Florent,"",""
"49","288",Saint-Jean-de-la-Croix,226,6
"49","289",Saint-Jean-de-Linières,"",""
"49","290",Saint-Jean-des-Mauvrets,"",""
"49","291",Saint-Just-sur-Dive,376,5
"49","292",Val-du-Layon,3411,48
"49","293",Saint-Lambert-des-Levées,"",""
"49","294",Saint-Lambert-la-Potherie,2924,30
"49","295",Saint-Laurent-de-la-Plaine,"",""
"49","296",Saint-Laurent-des-Autels,"",""
"49","297",Saint-Laurent-du-Mottay,"",""
"49","298",Saint-Léger-de-Linières,3694,63
"49","299",Saint-Léger-sous-Cholet,3018,70
"49","300",Saint-Lézin,"",""
"49","301",Sèvremoine,25162,553
"49","302",Saint-Macaire-du-Bois,451,5
"49","303",Saint-Martin-d'Arcé,"",""
"49","304",Saint-Martin-de-la-Place,"",""
"49","305",Saint-Martin-du-Bois,"",""
"49","306",Saint-Martin-du-Fouilloux,1661,36
"49","307",Loire-Authion,15902,575
"49","308",Saint-Melaine-sur-Aubance,2127,54
"49","309",Saint-Michel-et-Chanveaux,"",""
"49","310",Saint-Paul-du-Bois,597,19
"49","311",Saint-Philbert-du-Peuple,1323,28
"49","312",Saint-Philbert-en-Mauges,"",""
"49","313",Saint-Pierre-Montlimart,"",""
"49","314",Saint-Quentin-en-Mauges,"",""
"49","315",Saint-Quentin-lès-Beaurepaire,"",""
"49","316",Saint-Rémy-en-Mauges,"",""
"49","317",Saint-Rémy-la-Varenne,"",""
"49","318",Saint-Saturnin-sur-Loire,"",""
"49","319",Saint-Sauveur-de-Flée,"",""
"49","320",Saint-Sauveur-de-Landemont,"",""
"49","321",Saint-Sigismond,387,8
"49","322",Saint-Sulpice,"",""
"49","323",Verrières-en-Anjou,7520,297
"49","324",La Salle-et-Chapelle-Aubry,"",""
"49","325",La Salle-de-Vihiers,"",""
"49","326",Sarrigné,812,19
"49","327",Saulgé-l'Hôpital,"",""
"49","328",Saumur,26467,982
"49","329",Savennières,1336,50
"49","330",Sceaux-d'Anjou,1180,18
"49","331",Segré-en-Anjou Bleu,17462,833
"49","332",La Séguinière,4192,112
"49","333",Seiches-sur-le-Loir,2912,60
"49","334",Sermaise,332,5
"49","335",Soeurdres,"",""
"49","336",Somloire,883,16
"49","337",Soucelles,"",""
"49","338",Soulaines-sur-Aubance,1428,28
"49","339",Soulaire-et-Bourg,1492,39
"49","340",Soulanger,"",""
"49","341",Souzay-Champigny,748,23
"49","342",Tancoigné,"",""
"49","343",La Tessoualle,3189,73
"49","344",Thorigné-d'Anjou,1235,25
"49","345",Bellevigne-en-Layon,5751,115
"49","346",Le Thoureil,"",""
"49","347",Tiercé,4432,73
"49","348",Tigné,"",""
"49","349",Tillières,"",""
"49","350",Torfou,"",""
"49","351",La Tourlandry,"",""
"49","352",Toutlemonde,1322,33
"49","353",Trélazé,14961,168
"49","354",Le Tremblay,"",""
"49","355",Trémentines,3088,53
"49","356",Trémont,"",""
"49","357",Trèves-Cunault,"",""
"49","358",Turquant,571,14
"49","359",Les Ulmes,577,15
"49","360",La Varenne,"",""
"49","361",Varennes-sur-Loire,1829,37
"49","362",Varrains,1218,50
"49","363",Vauchrétien,"",""
"49","364",Vaudelnay,1131,22
"49","365",Les Verchers-sur-Layon,"",""
"49","366",Vergonnes,"",""
"49","367",Erdre-en-Anjou,5739,84
"49","368",Vernantes,1993,39
"49","369",Vernoil-le-Fourrier,1270,21
"49","370",Verrie,480,7
"49","371",Vezins,1727,29
"49","372",Le Vieil-Baugé,"",""
"49","373",Lys-Haut-Layon,7789,177
"49","374",Villebernier,1437,32
"49","375",Villedieu-la-Blouère,"",""
"49","376",Villemoisan,"",""
"49","377",Rives-du-Loir-en-Anjou,5651,94
"49","378",Vivy,2537,35
"49","379",Le Voide,"",""
"49","380",Vaulandry,"",""
"49","381",Yzernay,1813,30
"50","001",Acqueville,"",""
"50","002",Agneaux,4153,439
"50","003",Agon-Coutainville,2796,95
"50","004",Airel,549,3
"50","005",Amfreville,"",""
"50","006",Amigny,154,5
"50","007",Ancteville,"",""
"50","008",Anctoville-sur-Boscq,443,18
"50","009",Angey,"",""
"50","010",Angoville-au-Plain,"",""
"50","011",Angoville-en-Saire,"",""
"50","012",Angoville-sur-Ay,"",""
"50","013",Anneville-en-Saire,386,9
"50","014",Anneville-sur-Mer,"",""
"50","015",Annoville,651,13
"50","016",Appeville,182,2
"50","017",Ardevon,"",""
"50","018",Argouges,"",""
"50","019",Aucey-la-Plaine,419,6
"50","020",Auderville,"",""
"50","021",Audouville-la-Hubert,75,1
"50","022",Aumeville-Lestre,112,3
"50","023",Auvers,676,10
"50","024",Auxais,170,3
"50","025",Avranches,10264,555
"50","026",Azeville,80,1
"50","027",Bacilly,956,27
"50","028",La Baleine,101,3
"50","029",Barenton,1175,65
"50","030",Barfleur,559,8
"50","031",Barneville-Carteret,2239,56
"50","032",La Barre-de-Semilly,1035,40
"50","033",Baubigny,141,4
"50","034",Baudre,544,18
"50","035",Baudreville,"",""
"50","036",Baupte,429,8
"50","037",La Bazoge,"",""
"50","038",Beauchamps,426,11
"50","039",Beaucoudray,126,4
"50","040",Beauficel,123,6
"50","041",La Hague,11173,336
"50","042",Beauvoir,433,5
"50","043",Bellefontaine,"",""
"50","044",Belval,321,2
"50","045",Benoîtville,608,23
"50","046",Bérigny,427,6
"50","047",La Beslière,"",""
"50","048",Beslon,556,9
"50","049",Besneville,660,19
"50","050",Beuvrigny,138,0
"50","051",Beuzeville-au-Plain,"",""
"50","052",Beuzeville-la-Bastille,143,2
"50","053",Les Biards,"",""
"50","054",Biéville,191,4
"50","055",Biniville,113,2
"50","056",Bion,"",""
"50","057",Biville,"",""
"50","058",Blainville-sur-Mer,1620,45
"50","059",Blosville,324,1
"50","060",La Bloutière,436,8
"50","061",Boisroger,"",""
"50","062",Boisyvon,116,0
"50","063",Bolleville,"",""
"50","064",La Bonneville,178,7
"50","065",Boucey,"",""
"50","066",Jullouville,2367,79
"50","067",La Boulouze,"",""
"50","068",Bourey,"",""
"50","069",Bourguenolles,345,12
"50","070",Boutteville,74,5
"50","071",Braffais,"",""
"50","072",Brainville,212,6
"50","073",Branville-Hague,"",""
"50","074",Brécey,2139,146
"50","075",Brectouville,"",""
"50","076",Bréhal,3455,87
"50","077",Bretteville,1037,44
"50","078",Bretteville-sur-Ay,408,7
"50","079",Breuville,409,9
"50","080",Brévands,"",""
"50","081",Bréville-sur-Mer,771,29
"50","082",Bricquebec-en-Cotentin,5826,150
"50","083",Bricquebosq,600,7
"50","084",Bricqueville-la-Blouette,544,18
"50","085",Bricqueville-sur-Mer,1223,41
"50","086",Brillevast,324,5
"50","087",Brix,2155,53
"50","088",Brouains,135,2
"50","089",Brucheville,"",""
"50","090",Buais-Les-Monts,611,10
"50","091",Le Buat,"",""
"50","092",Cambernon,704,16
"50","093",Cametours,419,5
"50","094",Camprond,411,9
"50","095",Canisy,1766,57
"50","096",Canteloup,209,8
"50","097",Canville-la-Rocque,121,2
"50","098",Carantilly,622,15
"50","099",Carentan-les-Marais,10052,181
"50","100",Carnet,"",""
"50","101",Carneville,235,6
"50","102",Carolles,748,16
"50","103",Carquebut,"",""
"50","104",Carteret,"",""
"50","105",Catteville,97,5
"50","106",Cavigny,268,2
"50","107",Catz,"",""
"50","108",Céaux,414,12
"50","109",Cérences,1779,39
"50","110",Cerisy-la-Forêt,1036,19
"50","111",Cerisy-la-Salle,1004,16
"50","112",La Chaise-Baudouin,465,7
"50","113",Chalandrey,"",""
"50","114",Les Chambres,"",""
"50","115",Le Grippon,383,11
"50","116",Champcey,"",""
"50","117",Champeaux,351,12
"50","118",Champrepus,328,6
"50","119",Les Champs-de-Losque,"",""
"50","120",Chanteloup,359,4
"50","121",La Chapelle-Cécelin,244,4
"50","122",La Chapelle-du-Fest,"",""
"50","123",La Chapelle-en-Juger,"",""
"50","124",La Chapelle-Urée,165,3
"50","125",Chasseguey,"",""
"50","126",Chavoy,133,7
"50","127",Chef-du-Pont,"",""
"50","128",Le Chefresne,"",""
"50","129",Cherbourg-en-Cotentin,78549,2363
"50","130",Chérencé-le-Héron,427,6
"50","131",Chérencé-le-Roussel,"",""
"50","132",Les Chéris,"",""
"50","133",Chèvreville,"",""
"50","134",Chevry,"",""
"50","135",Clitourps,226,3
"50","136",Coigny,"",""
"50","137",La Colombe,627,14
"50","138",Colomby,550,10
"50","139",Condé-sur-Vire,4044,161
"50","140",Contrières,"",""
"50","141",Cormeray,"",""
"50","142",Vicq-sur-Mer,1054,13
"50","143",Coudeville-sur-Mer,859,34
"50","144",Coulouvray-Boisbenâtre,540,5
"50","145",Courcy,592,13
"50","146",Courtils,235,2
"50","147",Coutances,8408,1173
"50","148",Couvains,544,4
"50","149",Couville,1182,18
"50","150",Crasville,228,3
"50","151",Créances,2093,29
"50","152",Les Cresnays,225,3
"50","153",Cretteville,"",""
"50","154",La Croix-Avranchin,"",""
"50","155",Crollon,298,13
"50","156",Crosville-sur-Douve,66,0
"50","157",Curey,"",""
"50","158",Cuves,280,9
"50","159",Dangy,682,15
"50","160",Denneville,"",""
"50","161",Le Dézert,599,9
"50","162",Digosville,1598,44
"50","163",Digulleville,"",""
"50","164",Domjean,1006,26
"50","165",Donville-les-Bains,3109,74
"50","166",Doville,327,15
"50","167",Dragey-Ronthon,805,21
"50","168",Ducey-Les Chéris,2799,61
"50","169",Ecausseville,103,1
"50","170",Ecoquenéauville,"",""
"50","171",Eculleville,"",""
"50","172",Emondeville,350,8
"50","173",Equeurdreville-Hainneville,"",""
"50","174",Equilly,196,9
"50","175",Eroudeville,196,8
"50","176",L'Etang-Bertrand,346,14
"50","177",Etienville,372,6
"50","178",Fermanville,1263,24
"50","179",Ferrières,"",""
"50","180",Fervaches,"",""
"50","181",Feugères,330,8
"50","182",La Feuillie,287,8
"50","183",Fierville-les-Mines,346,6
"50","184",Flamanville,1766,22
"50","185",Fleury,1045,24
"50","186",Flottemanville,218,8
"50","187",Flottemanville-Hague,"",""
"50","188",Folligny,1084,26
"50","189",Fontenay,"",""
"50","190",Fontenay-sur-Mer,171,3
"50","191",Foucarville,"",""
"50","192",Fourneaux,130,0
"50","193",Le Fresne-Poret,218,3
"50","194",Fresville,370,8
"50","195",Gathemo,254,2
"50","196",Gatteville-le-Phare,488,20
"50","197",Gavray-sur-Sienne,1956,25
"50","198",Geffosses,471,11
"50","199",Genêts,447,4
"50","200",Ger,807,8
"50","201",Gerville-la-Forêt,"",""
"50","202",Giéville,"",""
"50","203",La Glacerie,"",""
"50","204",Glatigny,"",""
"50","205",La Godefroy,279,7
"50","206",La Gohannière,"",""
"50","207",Golleville,175,2
"50","208",Gonfreville,157,1
"50","209",Gonneville-Le Theil,1511,44
"50","210",Gorges,342,8
"50","211",Gouberville,"",""
"50","212",Gourbesville,"",""
"50","213",Gourfaleur,"",""
"50","214",Gouvets,275,6
"50","215",Gouville-sur-Mer,3229,88
"50","216",Graignes-Mesnil-Angot,805,91
"50","217",Le Grand-Celland,601,11
"50","218",Granville,12513,674
"50","219",Gratot,667,12
"50","220",Gréville-Hague,"",""
"50","221",Grimesnil,59,2
"50","222",Grosville,785,21
"50","223",Guéhébert,"",""
"50","224",Guilberville,"",""
"50","225",Le Guislain,143,1
"50","226",Hainneville,"",""
"50","227",Le Ham,310,5
"50","228",Hambye,1105,32
"50","229",Hamelin,87,1
"50","230",Hardinvast,883,34
"50","231",Hauteville-sur-Mer,686,23
"50","232",Hauteville-la-Guichard,473,18
"50","233",Hautteville-Bocage,159,5
"50","234",La Haye-Bellefond,77,0
"50","235",La Haye-d'Ectot,271,5
"50","236",La Haye,3971,118
"50","237",La Haye-Pesnel,1258,25
"50","238",Héauville,457,6
"50","239",Thèreval,1788,45
"50","240",Helleville,547,8
"50","241",Hémevez,181,5
"50","242",Herqueville,"",""
"50","243",Heugueville-sur-Sienne,499,16
"50","244",Hérenguerville,"",""
"50","245",Heussé,"",""
"50","246",Hiesville,70,1
"50","247",Hocquigny,188,5
"50","248",Le Hommet-d'Arthenay,"",""
"50","249",Houesville,"",""
"50","250",Houtteville,"",""
"50","251",Huberville,365,10
"50","252",Hudimesnil,908,16
"50","253",Huisnes-sur-Mer,170,7
"50","254",Husson,"",""
"50","255",Hyenville,"",""
"50","256",Isigny-le-Buat,3221,102
"50","257",Jobourg,"",""
"50","258",Joganville,112,3
"50","259",Juilley,641,26
"50","260",Juvigny les Vallées,1689,41
"50","261",Lamberville,169,2
"50","262",La Lande-d'Airou,530,6
"50","263",Lapenty,364,10
"50","264",Lastelle,"",""
"50","265",Laulne,196,2
"50","266",Lengronne,413,10
"50","267",Lessay,2236,55
"50","268",Lestre,249,5
"50","269",Liesville-sur-Douve,206,6
"50","270",Lieusaint,399,12
"50","271",Lingeard,86,1
"50","272",Lingreville,1019,19
"50","273",Montsenelle,1412,20
"50","274",Les Loges-Marchis,1012,153
"50","275",Les Loges-sur-Brécey,125,7
"50","276",Lolif,583,19
"50","277",Longueville,590,15
"50","278",Le Loreur,283,6
"50","279",Le Lorey,600,15
"50","280",Lozon,"",""
"50","281",La Lucerne-d'Outremer,772,19
"50","282",Le Luot,298,10
"50","283",La Luzerne,74,1
"50","284",Macey,"",""
"50","285",Magneville,313,4
"50","286",La Mancellière,"",""
"50","287",La Mancellière-sur-Vire,"",""
"50","288",Marcey-les-Grèves,1294,29
"50","289",Marchésieux,720,12
"50","290",Marcilly,324,7
"50","291",Margueray,121,4
"50","292",Marigny-Le-Lozon,2687,58
"50","293",Martigny,"",""
"50","294",Martinvast,1305,38
"50","295",Maupertuis,143,2
"50","296",Maupertus-sur-Mer,220,9
"50","297",La Meauffe,1019,30
"50","298",Méautis,646,13
"50","299",Le Mesnil,220,7
"50","300",Le Mesnil-Adelée,164,7
"50","301",Le Mesnil-Amand,"",""
"50","302",Le Mesnil-Amey,286,7
"50","303",Le Mesnil-Angot,"",""
"50","304",Le Mesnil-Aubert,195,7
"50","305",Le Mesnil-au-Val,733,18
"50","306",Le mesnil-boeufs,"",""
"50","307",Le Mesnil-Bonant,"",""
"50","308",Le Mesnilbus,"",""
"50","309",Le Mesnil-Drey,"",""
"50","310",Le Mesnil-Eury,170,4
"50","311",Le Mesnil-Garnier,226,8
"50","312",Le Mesnil-Gilbert,134,4
"50","313",Le Mesnil-Herman,"",""
"50","314",Le Mesnil-Hue,"",""
"50","315",Le Mesnillard,248,8
"50","316",Le Mesnil-Opac,"",""
"50","317",Le Mesnil-Ozenne,272,3
"50","318",Le Mesnil-Rainfray,"",""
"50","319",Le Mesnil-Raoult,"",""
"50","320",Le Mesnil-Rogues,"",""
"50","321",Le Mesnil-Rouxelin,499,21
"50","322",Le Mesnil-Thébault,"",""
"50","323",Le Mesnil-Tôve,"",""
"50","324",Le Mesnil-Véneron,112,2
"50","325",Le Mesnil-Vigot,"",""
"50","326",Le Mesnil-Villeman,235,1
"50","327",La Meurdraquière,186,6
"50","328",Millières,776,14
"50","329",Milly,"",""
"50","330",Mobecq,"",""
"50","331",Moidrey,"",""
"50","332",Les Moitiers-d'Allonne,711,15
"50","333",Les Moitiers-en-Bauptois,"",""
"50","334",Montabot,276,3
"50","335",Montaigu-la-Brisette,501,9
"50","336",Montaigu-les-Bois,227,3
"50","337",Montanel,"",""
"50","338",Montbray,299,4
"50","339",Montchaton,"",""
"50","340",Montcuit,189,4
"50","341",Montebourg,2106,104
"50","342",Montfarville,802,27
"50","343",Montgardon,"",""
"50","344",Montgothier,"",""
"50","345",Monthuchon,691,20
"50","346",Montigny,"",""
"50","347",Montjoie-Saint-Martin,234,4
"50","348",Montmartin-en-Graignes,"",""
"50","349",Montmartin-sur-Mer,1374,35
"50","350",Montpinchon,519,9
"50","351",Montrabot,92,2
"50","352",Montreuil-sur-Lozon,334,7
"50","353",Le Mont-Saint-Michel,29,0
"50","354",Montsurvent,"",""
"50","355",Montviron,"",""
"50","356",Moon-sur-Elle,804,20
"50","357",Morigny,72,1
"50","358",Morsalines,"",""
"50","359",Mortain-Bocage,2929,265
"50","360",Morville,276,12
"50","361",La Mouche,241,5
"50","362",Moulines,285,5
"50","363",Moyon Villages,1451,35
"50","364",Muneville-le-Bingard,707,8
"50","365",Muneville-sur-Mer,489,10
"50","366",Nacqueville,"",""
"50","367",Naftel,"",""
"50","368",Nay,68,2
"50","369",Négreville,819,25
"50","370",Néhou,614,4
"50","371",Le Neufbourg,407,12
"50","372",Neufmesnil,180,3
"50","373",Neuville-au-Plain,89,4
"50","374",Neuville-en-Beaumont,27,1
"50","375",Néville-sur-Mer,"",""
"50","376",Nicorps,388,13
"50","377",Noirpalu,"",""
"50","378",Notre-Dame-de-Cenilly,634,9
"50","379",Notre-Dame-de-Livoye,159,3
"50","380",Notre-Dame-d'Elle,"",""
"50","381",Notre-Dame-du-Touchet,"",""
"50","382",Nouainville,633,19
"50","383",Octeville,"",""
"50","384",Octeville-l'Avenel,221,3
"50","385",Omonville-la-Petite,"",""
"50","386",Omonville-la-Rogue,"",""
"50","387",Orglandes,360,6
"50","388",Orval sur Sienne,1147,38
"50","389",Ouville,443,12
"50","390",Ozeville,154,3
"50","391",Grandparigny,2643,92
"50","392",Les Pas,"",""
